Text,AuthorID,Timestamp
@DanRather It's none of our business.  We're not the world police.  Americans have problems too.  Stop stealing our money.,114791290,2022-05-13T21:58:07.000Z
@DanRather Dan Rather arguing that we should have stayed in Vietnam next.  Right after he defends the “freedom” brought to Afghanistan and Iraq! 😂😂😂,1113923507853905925,2022-05-13T21:57:47.000Z
"@DanRather I agree, we should support Nazis before Russians.",1519397186043367427,2022-05-13T21:57:44.000Z
@DanRather I’m thinking we’re in enough trouble right here. I’m thinking we have homeless veterans who made sure that you were safe and sound every night. Be swell if you if you could repay the favor Dan.,217176901,2022-05-13T21:57:20.000Z
@DanRather Ummm. We need freedom and democracy here first before we can help overseas. Secure the #Border and make #babyformula,2615526818,2022-05-13T21:57:20.000Z
"@DanRather We’ve already given Ukraine enough of our tax dollars. Let some other countries help out! 

We need to help our own people, Dan!",23488931,2022-05-13T21:56:45.000Z
"@DanRather I'm not voting anything but I'll tell ya what there's a whole lot of murderous aggression going around and it's getting really boring watching all the murderous aggressors prance around in their superhero costumes pointing their fingers at each other and everyone else.

TIRESOME.",1212800873564262400,2022-05-13T21:56:44.000Z
@DanRather What tomb did Dan Rather come out of to insult half of America,1518962091159441408,2022-05-13T21:56:25.000Z
"@DanRather Dan, please sit back down",1285429549841383424,2022-05-13T21:56:17.000Z
@DanRather Not our fight. We need a better reason to start WW3 than to protect the Biden crime family.,235587701,2022-05-13T21:55:21.000Z
@DanRather I wonder how all the countries felt about freedom and democracy when they were bombed by the U.S. for no legitimate cause at all.,1347231260536692742,2022-05-13T21:55:17.000Z
"@DanRather I'm old enough to remember when you would investigate the ""why"" instead of chirping all day on Twitter.",1869863600,2022-05-13T21:55:04.000Z
"@DanRather repub--kremlin propaganda bribed saboteurs. russia has  infiltrated US politics, its not a secret",929425510538579969,2022-05-13T21:54:58.000Z
@DanRather @DanRather regardless of position on #Ukraine or #PutinWarCriminal nobody needs a lecture from a disgrace of a journalist like you who flat out lied about W. And I’m not a W fan but I’m a fan of truth who has more respect for your profession than you do,412819193,2022-05-13T21:53:50.000Z
"@DanRather This applies to Rand Paul, The senator from Kentucky.  Born with a silver spoon in his mouth, he has the arrogancy to stand against aid to a struggling country trying to save their freedom from Russian oppression.",1523369646631661568,2022-05-13T21:53:08.000Z
@DanRather War pig.,1514948379943612424,2022-05-13T21:53:05.000Z
"@DanRather If you're fired for lying to the American people, you may not really understand what freedom is.
We are the most generous country Dan.
Right now, America is downright spiraling downhill and we are hurting.
Help the American people first.",1500978175874109440,2022-05-13T21:52:30.000Z
"@DanRather Fuckoff you hack
We know what you're trying to hide in the devil's playground",292680069,2022-05-13T21:52:16.000Z
@DanRather Liar says what?,1188617322212122624,2022-05-13T21:51:57.000Z
"@DanRather OR...it might be that there was ZERO OVERSIGHT involved in this 40++++Billion dollar scam. NO ACCOUNTABILITY, just well over 40 billion dollars to do with as they see fit.
There, fixed that for you!",947120993285394432,2022-05-13T21:51:50.000Z
"@DanRather But voting against aid for Americans and/or Palestinians, total #FreedomandDemocracy because Putin..",1483593102799560710,2022-05-13T21:51:20.000Z
@DanRather Really?!  You just made me lose respect for you.  Our own country is hurting badly and we've already sent aid.  Moms can't feed their babies yet we send formula to others instead of our own.  No more aid.  We need to help our own country,117519917,2022-05-13T21:51:10.000Z
@DanRather Youre not dead yet?,709540192051445760,2022-05-13T21:50:59.000Z
@DanRather Should we not read things before passing them? I thought you cared about honesty,42680101,2022-05-13T21:50:46.000Z
@DanRather Stay in your lane fake news,165063163,2022-05-13T21:50:39.000Z
"@DanRather You're a joke..... a lying, discraced POS",1415987564,2022-05-13T21:50:09.000Z
@DanRather STFU you Lying POS. How about reporting whats really going on over there instead of the Proganda Lies.,1348381606822752256,2022-05-13T21:50:03.000Z
"@DanRather ""freedom and democracy""

Biden and Nuland had key roles in overthrowing Ukraine's democratically-elected president in 2014. 
The US turned Ukraine into a de facto US/NATO military outpost to aggress against Russia.

https://t.co/Is1cQNoBhx",65484730,2022-05-13T21:49:54.000Z
"@DanRather I don't think #FreedomandDemocracy mean what you think it means, Mr. Rather",1483593102799560710,2022-05-13T21:49:49.000Z
@DanRather Babies are literally starving and formula for them are kept in locked cases. A child died in a car chase with police because Walmart called the cops on the mother for stealing food. You're a warmongering simp for fascists.,1056859400,2022-05-13T21:49:39.000Z
@DanRather How much dark money do you have in Ukraine Dan?,1094012546481295365,2022-05-13T21:48:24.000Z
@DanRather Really he voted no because there was no oversight on the 40 billion. Account for the money we are sending so the American Taxpayers who fund it know exactly how their tax dollars are being spent. Down to the last bullet.,1483613381454020611,2022-05-13T21:48:17.000Z
@DanRather We don’t care ! We are poor with no healthcare!,1519156951241957378,2022-05-13T21:48:02.000Z
"@DanRather Voting to require accountability for how funds are actually used is NOT voting against aid for Ukraine. Too many politicians, including Biden, have profited illegally  from Ukraine.  So much aid given has been kickbacked to elite in West.  McConnell made himself a major suspect.",1261009417773948928,2022-05-13T21:47:59.000Z
"@DanRather All due respect Dan, I haven't seen you weigh in on the execution of Shireen Abu Akleh while clearly wearing press ID. As a journalist, what are your thoughts?",1244785582812925953,2022-05-13T21:47:51.000Z
@DanRather lol… US and nato are the aggressors and started this whole shit-show.  ukraine is a money laundering scheme and a MIC wet dream.,1224515236201488384,2022-05-13T21:47:19.000Z
"@DanRather I’m against aid for Ukraine, but also think Putin is an asshat. Where does that leave me??",1166934515970957312,2022-05-13T21:46:21.000Z
@DanRather That is what we want and our so called Leaders takes from us in everyway even take our love one'https://t.co/6GGVua329f do not talk to me about Freedom.I feel and 🙏 everyday for Ukraine and Putin is a monster and our Leaders want the worse for us.When will u wake up,1504534893082120192,2022-05-13T21:46:06.000Z
"@DanRather GFY, globalist.",1350924305366970370,2022-05-13T21:46:05.000Z
@DanRather Democracy =\= Freedom. Let Europe deal with Putin. North America needs to worry about itself before policing the world. You’d think you boomers would have learned this lesson since 9/11.,783669775,2022-05-13T21:45:55.000Z
@DanRather Freedom and democracy: https://t.co/tApTVi1Czk,1483593102799560710,2022-05-13T21:45:48.000Z
@DanRather America ain't free nor is a democracy people are dying here and Biden says Ukraine matters more,21971963,2022-05-13T21:45:42.000Z
@DanRather It’s not our fight Dan. America first!! Traitor,1924595113,2022-05-13T21:45:15.000Z
"@DanRather What if your just asking for oversight to ensure the money goes where it is needed and not to line the pockets of your friends? Is that ok, because that’s all @RandPaul did. #Ukraine",776582752418295808,2022-05-13T21:44:59.000Z
@DanRather Scam!!!! Nothing but a scam,1523280894013976577,2022-05-13T21:44:56.000Z
@DanRather The Russians ain't done nouthing to me.,1523001111095001089,2022-05-13T21:44:52.000Z
@DanRather Not support dumping more money into Ukraine does not mean that you think anything of freedom other than we have already given almost as much as our defense budget.  You really are getting sillier in your old age.,1437849286880923652,2022-05-13T21:44:48.000Z
@DanRather Or we care about food shortages and no baby formula more than laundering money to another war machine.,1461141195787157507,2022-05-13T21:44:14.000Z
"@DanRather Or a tip off that you have a mind that is not legitimately decent but cruel and hateful, mind of satan.",818225019969011717,2022-05-13T21:43:51.000Z
"@DanRather Like any normal person Paul enjoys the power. I believe it's not more than that. Take the GOP as a whole, different story🇨🇦🏴󠁧󠁢󠁷󠁬󠁳󠁿🇺🇦",1414443342411272194,2022-05-13T21:43:41.000Z
@DanRather You're an idiot. Giving aid (without restrictions or oversight) to Ukraine when we're facing incredible economic hardships and zero border security in our nation is traitorous. Pull your leftist establishment head out of your keester.,1507853087200841729,2022-05-13T21:42:58.000Z
@DanRather So much freedom and democracy in oligarchic USA. https://t.co/BWPGXfYVz3,783713485465214976,2022-05-13T21:42:28.000Z
"@DanRather Dan is rich. He isn't worried about prices on gas, food, medicine and everything else you have to buy",1308825619128516608,2022-05-13T21:42:06.000Z
@DanRather Dan… when did you become a radical left spokesmen? I’m disappointed! What is so wrong about wanting to know where the money will go to?,1242752096,2022-05-13T21:42:05.000Z
@DanRather If you vote for the continued financial rape of the American people to line the pockets of the Military Industrial Complex it might be a small tip off to what you really think of freedom.,938595060085673984,2022-05-13T21:41:43.000Z
"@DanRather What's the frequency, Kenneth?",1355149651356348418,2022-05-13T21:41:40.000Z
@DanRather https://t.co/9CWQ4QIolg,2368112494,2022-05-13T21:41:28.000Z
"@DanRather Russia did not start this “war”, it was the Ukrainian who started this. By not adhering and not implementing the Minsk peace agreement as requested by Putin they basically killed any chance of peace. The Ukrainians kept shelling the Donbas. Nato, the US, warmongers",1519025439439732736,2022-05-13T21:40:45.000Z
"@DanRather This is called gaslighting and it's monstrous and an ignorant attempt to shame those demanding truth, honesty, and transparency in the media in covering this latest ep of Western NATO racketeering and pro-war propaganda. You all boomers can fuck right off,",896127534,2022-05-13T21:40:36.000Z
"@DanRather Why not do a story on the vanishing 3 billion of taxpayer’s money. Tell America how much of your own money you’ve donated, Dan https://t.co/IaN5CbQ3WC",4227869921,2022-05-13T21:39:11.000Z
"@DanRather if you supported lockdowns, compulsory masking and vaccination, you shouldn't be talking about freedom",1350591756279144453,2022-05-13T21:39:05.000Z
"@DanRather If you're willing to knowingly post lies to try and effect a political election, it might be a small tip off to what you really think of journalism and democracy.",1518757286411268096,2022-05-13T21:38:38.000Z
"@DanRather Welp, pretty simple then. No sense fussing about proxy wars or global entanglement. Glad to know it’s about freedom and democracy. Thumbs up from me.",395653495,2022-05-13T21:38:36.000Z
@DanRather @DuRoRoDu these russian assets should go try governmenting in russia.,1210926500704243712,2022-05-13T21:38:33.000Z
"@DanRather Check out my Gig on Fiverr: do real and organic etsy promotion for your etsy store https://t.co/tw7FoCEWCP 
#ETSY PROMOTION
#ETSY MARKETING
#ETSY TRAFFIC
#ETSY SEO
#ETSY LISTING",1518455312948236289,2022-05-13T21:38:19.000Z
"@DanRather “Aid” for Ukraine is just extending this proxy war. If anyone actually cared about Ukraine, they should be calling for negotiations, not more weapons.",1299090967308500994,2022-05-13T21:37:12.000Z
@DanRather Democracy and freedom are antonyms retard.,275346646,2022-05-13T21:37:00.000Z
@DanRather If you supported the US war in Vietnam it might be a small tip off that you are an imperialist who supports colonialism and rejects national sovereignty.,4520763215,2022-05-13T21:36:43.000Z
"@DanRather ""freedom and democracy"" https://t.co/zr9TV8j7m9",1499514153978843150,2022-05-13T21:36:36.000Z
"@DanRather Seriously,  how about stopping the war by telling NATO to back off. This could have been stopped. Dont pretend its something its not puppet! What a fn coward you are. You call yourself a journalist. Ha ha ha, U funny.",1128862538639265792,2022-05-13T21:36:35.000Z
"@DanRather The way we departed from Afghanistan set the stage. Sadly, what never should happen is happening, be awakened Dan.",40980502,2022-05-13T21:36:35.000Z
@DanRather Or an bigger tip off that you value national security.,1518661075452973057,2022-05-13T21:36:30.000Z
@DanRather If you voted for brain dead Biden and support election fraud it might be a small tip off what you really think of freedom and democracy.,1368726285334290433,2022-05-13T21:36:07.000Z
"@DanRather Yes, we can't have them find out what @HunterBiden did over there when i put him on the board of that company... what was it called again?? And they fired that pesky lawyer too",2517007826,2022-05-13T21:35:47.000Z
"@DanRather Cute, Dan! https://t.co/fKD0dm11Dt",933058840790228992,2022-05-13T21:35:17.000Z
@DanRather How much have YOU given to Ukraine Mr Rather?,1503770088817795073,2022-05-13T21:35:16.000Z
"@DanRather Not everyone is the US has a net worth of $70M, Dan. Beyond your gated community with hired help, people are struggling. You can be sympathetic, while also realizing you have a magnitude of problems on your hands at home. U didn’t pay yourself last and amass $70M, Dan.",1506714202421006352,2022-05-13T21:34:39.000Z
@DanRather Yes. I don't want the oligarchs to get all that money. You support funding oligarchs? Yes you do. This has nothing to do with freedom or democracy so quit lying about it.,898593520436432897,2022-05-13T21:34:35.000Z
@DanRather Is this freedom and democracy https://t.co/kWRMUWHRE6,2698352948,2022-05-13T21:34:32.000Z
@DanRather Go away liar Dick you have no clue what's going on,1395510381590851589,2022-05-13T21:34:31.000Z
@DanRather You are putting Ukraine first Mr. Rather and not the American people of which many are financially struggling from inflation. Your priorities are wrong.,1503534784630435846,2022-05-13T21:33:47.000Z
@DanRather Murderous aggression! Sounds like the US he’s taking about!!💩head!🙄,1450547012659785741,2022-05-13T21:33:43.000Z
"@DanRather Old neoliberals never die… they just keep promoting false democracy.

Take your wealth, order some brunch, and live out your days on a beach somewhere.  You’re not helping.",374144176,2022-05-13T21:33:32.000Z
"@DanRather 🖕While you continue to excuse ours. Go home, old man.",1225903070749523970,2022-05-13T21:33:22.000Z
"@DanRather If you think voters care about Ukraine’s “democracy” when they can’t find baby formula, you might be a liberal journalist.",910248320009981952,2022-05-13T21:33:10.000Z
"@DanRather Look at this paid propaganda shill, lying for the Biden money laundering op.",1461219301570924545,2022-05-13T21:31:55.000Z
"@DanRather Dude you are tone deaf and ignorant. If you are not rich you don't have rights. If you are only allowed to vote for two parties you don't live in a democracy. We have the illusion of choice. US presidents commit war crimes, and get celebrity treatment. Don't be a hypocrite!",15559783,2022-05-13T21:31:51.000Z
"@DanRather HA!
1) Ukraine is no democracy
2) W/this $40 billion $ laundering op, the US will have sent Ukraine in 3 MONTHS what it would have sent Israel for the same military aid in 15 YEARS!
3) All Rand Paul did was ask for an ACCOUNTING of how the $ will be spent. Why is this a PROBLEM?",1461219301570924545,2022-05-13T21:31:15.000Z
@DanRather What Russia did was wrong.  Bankrupting America is also wrong.,1450487642546573323,2022-05-13T21:30:15.000Z
"@DanRather So Dan, u think we should be sending $40 billion to Ukraine instead of using that money to take care our homeless vets? Spoken like a true liberal who’s never served our country.",525870236,2022-05-13T21:29:33.000Z
@DanRather https://t.co/7ncsZosGkr,2925747209,2022-05-13T21:28:55.000Z
@DanRather Both the Ukraine and Russia are garbage anti democracy countries. I support neither and it's insulting that my tax dollars are going to support any of this trash.,1158273118579728386,2022-05-13T21:27:32.000Z
@DanRather You were fake news when fake news wasn’t cool https://t.co/Ii6dl8XpGV,737696442,2022-05-13T21:26:48.000Z
@DanRather The quest for freedom &amp; democracy in another country must never undermine the checks and balances as well as the prudent scrutiny of how our tax payers money is spent checking the aggressive agenda of the Russian Fuhrer PUTIN. So you are wrong Rather as usual in your motives.,751262358459150336,2022-05-13T21:26:25.000Z
@DanRather https://t.co/1ab4D2SFFO,1347712107127730176,2022-05-13T21:26:10.000Z
"@DanRather It's probably more likely that Rand Paul's not comfortable with embezzlement, fraud, proxy wars etc. Real easy to find information if you can be objective. Guess you still choose narrative over truth. If we are at war with Putin, an address to congress and a vote is necessary.",833171547879792642,2022-05-13T21:26:09.000Z
@DanRather You jerk!! Equating the two is ridiculous!,1366053366678315013,2022-05-13T21:24:58.000Z
@DanRather Dude...it's the money-laundering capital of the world. How much money do you think is smart to send there?,1416201989382344710,2022-05-13T21:24:43.000Z
"@DanRather What a ridiculous (even 4 u) comment. He wants accountability and an audit trail to make sure it goes where it’s supposed to go. I’m not his biggest fan, but he’s right to ask for that. We’ve wasted way too much of the taxpayers’ money. It needs to stop.",979024417,2022-05-13T21:24:28.000Z
"@DanRather Dan, 40 billion…pull your head out of your ass",1340000544186839041,2022-05-13T21:24:26.000Z
"@DanRather Lot of murderous aggression in other countries, why is Ukraine different than some of the other places with like circumstances?",2303859463,2022-05-13T21:24:09.000Z
@DanRather 🖕,1509117297964765184,2022-05-13T21:24:02.000Z
"@DanRather As a journalist, it's YOUR job to question these things, not to carry water for the administration.",1282501378988838912,2022-05-13T21:23:59.000Z
@DanRather Or it might be we have NUMEROUS serious issues in our own country that should be first before any other country!!! Maybe it’s that?!! Dumb shit,391684135,2022-05-13T21:23:26.000Z
"@DanRather Looking out for USA first is not making excuses for Putin.   What's the frequency, Kenneth?",262486557,2022-05-13T21:23:11.000Z
"@DanRather It's MORE telling that YOU think OUR freedom and democracy HERE depends on us funding a proxy war with Russia to ensure that the Biden Family Crime Syndicate keeps on funding the ""Big Guy.""",1282501378988838912,2022-05-13T21:22:14.000Z
"@DanRather You're an idiot.
Demanding fiscal accountability =\= ""excuse Putin""",1165841876139855872,2022-05-13T21:22:07.000Z
"@DanRather If you are voting against aid for Americans, or you excuse away Biden’s reckless spending backing up NATO aggression, it might be a small tip off to what you believe about the lower classes.",4710167482,2022-05-13T21:21:20.000Z
"@DanRather NO - it's demonstrative of PRIORITIES. American people see our lives SUCKING, our pockets empty, our shelves barren, our children masked, &amp; you're taking our hard-earned tax dollars &amp; sending them to fund a proxy war with Russia to protect Biden's business interests.",1282501378988838912,2022-05-13T21:20:05.000Z
@DanRather 🤡🤡🤡🤡🤡,1160521334,2022-05-13T21:20:04.000Z
"@DanRather Maybe when you were once a journalist, you could read.   Like all liberal spending, that bill is filled with pork.",433447806,2022-05-13T21:19:44.000Z
@DanRather BS,968260376654700544,2022-05-13T21:19:37.000Z
@DanRather What democracy?  You’re just another propaganda tool.,1325243553396580353,2022-05-13T21:19:03.000Z
@DanRather BfckS enough is enough can't secure own borders gas is so high I can't see going out of town food shortage. Wuhan virus what else you want us to give you over paid rich fck?,1521894155642802176,2022-05-13T21:18:05.000Z
@DanRather Funny how we only support freedom and democracy when there’s something in it for us 🤣🤡,1164553235555897344,2022-05-13T21:18:03.000Z
@DanRather https://t.co/Xokglo3Tfd,1078575709097025536,2022-05-13T21:17:53.000Z
"@DanRather Surprised at you Dan, really?",3974616855,2022-05-13T21:17:48.000Z
"@DanRather No, Zelensky refused all avenues offered of peace with Russia made by Putin.
Russia took on fleeing refugees, warned them to remove whatever was in the biolabs, agents went into the embassy and shredded evidence. Biden pushed for war, and still now pokes the bear",3974616855,2022-05-13T21:17:21.000Z
"@DanRather Rand Paul wanted an inspector general to audit how the $40 billion to Ukraine was spent. It was rejected because DEMs love a money laundering scheme funded by taxpayers that enriches their districts and themselves.

Now, go away TANG liar.",906770989,2022-05-13T21:17:20.000Z
"@DanRather This is an ignorant take. You’re not even considering the obvious U.S.\ NATO provocation, including arming Neo-Nazis to persecute ethnic Russians (and Jewish and Black people). By “persecute,” I mean killing 14,000 ethnic Russian Ukrainians in the last 8 years.",754794399704420352,2022-05-13T21:16:24.000Z
@DanRather Dan Dan Dan. We don’t have any money and our economy is in shambles and all Paul asked for was oversight. Do you have your hand in the cookie jar or something too? 🤡,21784873,2022-05-13T21:16:13.000Z
@DanRather Is this why we died in Nam?,189547138,2022-05-13T21:15:48.000Z
"@DanRather Warmongers. Please go for diplomacy.Hunger is killing pple in Africa cuz of this. No one can afford diesel ,gas or bread. Europe starts all d World wars. y is Africa being punished? @GOP @DNC @DonaldJTrumpJr @piersmorgan @LindseyGrahamSC  #RussianUkrainianWar @ProudSocialist @CNN",156549358,2022-05-13T21:15:34.000Z
"@DanRather Where is OUR aid, our healthcare, our bailout, an end to homelessness??????  let another country fund this war, or better yet, why don't supporters start their own fund for this, leave the rest of us out of it!!!",1333171554,2022-05-13T21:14:50.000Z
@DanRather It might be that we don’t want to keep saddling our children and grandchildren with massive amounts of debt. Your generation loves running up the credit card debt.,1008189427577806849,2022-05-13T21:14:36.000Z
@DanRather So Dan. Your ok with all of the biolabs paid for with tax dollars? Thats what got destroyed in Ukraine. Are you getting some of the kickbacks?,1521152985941782528,2022-05-13T21:14:15.000Z
"@DanRather Same old bullshit my entire life. This is exactly what they said about Vietnam, Kosovo, Afghanistan, Iraq, Syria, Lybia.",2633977759,2022-05-13T21:14:09.000Z
@DanRather https://t.co/1EB2tWjQ4i,1061706138163412992,2022-05-13T21:13:40.000Z
@DanRather You're a shameless shill for empire who cares nothing about the millions of low-income Americans suffering from inflation caused by massive overspending and money-printing to finance wars on the other side of the world.,1371540328256315394,2022-05-13T21:13:16.000Z
@DanRather Vote for America first people are struggling Dan,822638834588459011,2022-05-13T21:13:01.000Z
"@DanRather If ukrainians were black you wouldn't support sending them a penny, Dan.",1480980092742475778,2022-05-13T21:12:39.000Z
@DanRather https://t.co/SfnpGWXWHI,2951839245,2022-05-13T21:12:11.000Z
"@DanRather How about letting NATO take the lead and make sure we at least don't commit more than all the other nations combined? Do you not see the transfer of wealth yet again, oh wait, you like this stuff.",2224551512,2022-05-13T21:12:00.000Z
"@DanRather If you advocate for fighting wars and defending other country's borders, but don't think we should protect our own.  You might mean you don't support freedom or democracy",1295456490325782529,2022-05-13T21:11:46.000Z
@DanRather Nah I’d rather not get nuked or get drafted.,1411020044138684426,2022-05-13T21:11:39.000Z
@DanRather Wanting an inspector general to oversee the money is a blow against democracy?  How?,36382706,2022-05-13T21:11:23.000Z
@DanRather Blah blah blah establishment media blah blah blah,4130063233,2022-05-13T21:11:22.000Z
"@DanRather You mean a blank check for endless war of choice after weaponizing nazis in Ukraine for 8 years to get them to attack Russia? Peace could be enacted any time but the US refuses. Excuse me, we're having a mass casualty pandemic right now.",1339789088199639040,2022-05-13T21:10:44.000Z
@DanRather You always put things in perspective.,48535813,2022-05-13T21:10:18.000Z
"@DanRather Explain the Strategic and Economic benefits to America helping Ukraine .... you can't! While our border is wide open with criminals, drugs and terrorists pouring through ... you want to focus on Ukraine? You truly are a bastion of stupidity",1519047418339241984,2022-05-13T21:10:09.000Z
@DanRather How many millions of your own dollars have you donated Dan? Media has done nothing but lie to us so why should we believe anything you’ve got to say.,750529837798875136,2022-05-13T21:09:45.000Z
"@DanRather Here’s a tip Dan-O, Democracy sucks and so does world war",80541803,2022-05-13T21:08:24.000Z
@DanRather Send all your money without having oversight.,2544986475,2022-05-13T21:07:19.000Z
"@DanRather If you tweet, it is a 100% certainty that anyone who reads it is stupider for having done so. You are a national disgrace.",1110679253211848704,2022-05-13T21:07:08.000Z
@DanRather Show us your portfolio. Is a war good for your investment interests?,1505967576404283394,2022-05-13T21:06:18.000Z
"@DanRather Hey Dan, Here's my tip off: America is a Republic with Constitutional Rights of the Individual. Read the Constitution &amp; get on the Right side of history.
Here's the Azov battalion's Nazi emblem of freedom where you want to send our money.  NO! https://t.co/x2G4RO45gS",1110058202,2022-05-13T21:04:52.000Z
@DanRather Dan you should know by now that when government moves this fast it's corrupt reasons behind it! They smell $$$ kickbacks with a big fat chance of accounting for where any of the money goes once it's handed over! This is just another organized crime gang theft of tax payer dollars,927651946655371264,2022-05-13T21:04:32.000Z
@DanRather https://t.co/YnwgtO7phg,1167077184,2022-05-13T21:04:18.000Z
@DanRather Dumb Rather,1341190472497324032,2022-05-13T21:00:54.000Z
@DanRather Put up or shut up,828282503156944897,2022-05-13T21:00:29.000Z
"@DanRather ...he said as his country endures high inflation, food shortages, and unprecedented levels of national debt.",471470510,2022-05-13T21:00:23.000Z
"@DanRather Murderous aggression? Why would I
support Amerikkka when it funds Israeli
and Saudi bombing of other soverign
countries? Any friend of my enemy is
my enemy too. And any enemy of my
enemy is my friend",1506003299379650564,2022-05-13T21:00:16.000Z
"@DanRather 20 billion to weapons manufacturers, 14 billion to the CIA the rest to be laundered in and out of eastern Europe into who knows hands. This aint about freedom and democracy. How do you sleep at night pushing this elitist bs?",854739904177160193,2022-05-13T21:00:10.000Z
@DanRather The ghost of Sen McCarthy in the body of Dan Rather.,39863499,2022-05-13T20:59:24.000Z
@DanRather https://t.co/UDIfhqpViE,1508870574881353730,2022-05-13T20:58:47.000Z
"@DanRather Another out of touch millionaire!! Shut the fuck up idiot, fix it here first!",1451369786588467206,2022-05-13T20:58:24.000Z
"@DanRather Sanctions on Russia is hurting very badly to @GOP, opposing funding for Ukraine. 

(Pockets are running low)",1560321817,2022-05-13T20:58:14.000Z
@DanRather Now redo Vietnam.,826848759971794949,2022-05-13T20:57:53.000Z
"@DanRather What if you love freedom and democracy, but you also love not wandering from city to city looking for work like men had to do in the 1920s?

We can't fight all the wars for everyone, Mr. Rather. https://t.co/NHTQkAaIC9",1493829272271785987,2022-05-13T20:57:34.000Z
@DanRather And WHERE DO WE VOTE ON THIS RIGHT NOW AS CITIZENS?,2991186118,2022-05-13T20:57:17.000Z
@DanRather Freedom to not be able to feed our babies?,2991186118,2022-05-13T20:56:32.000Z
"@DanRather Now hold on Mr. Rather, you can’t have it both ways. If we don’t we’re against our own country? So seems hypocritical. If you do or don’t than one is either or? Wow, I’ve watched and trusted you my whole life.",2991186118,2022-05-13T20:55:52.000Z
"@DanRather Hey Dan, If you like Ukraine more than America…move there.",1479288913269338114,2022-05-13T20:55:16.000Z
"@DanRather Did you ever refer to the invasion of Iraq as ""Bush's murderous aggression,"" Dan?",1071668955931004928,2022-05-13T20:55:11.000Z
@DanRather Oh shut up. We all know where you stand on any issue. How about we use that 40 billion to help some American citizens. You know like maybe some homelessness. Or maybe help some families out of poverty. Or any number of other crap this country suffers from.,905043862854529024,2022-05-13T20:54:49.000Z
@DanRather Republicans only care about lives tied to their personal money or agendas.,1424161749188612107,2022-05-13T20:54:40.000Z
@DanRather You wouldn't know democracy if it bit you on the ass,1450418028,2022-05-13T20:54:34.000Z
@DanRather You’re not really a relevant voice anymore. Just spewing crap to try to keep your party invitations coming.,1511163633169944578,2022-05-13T20:54:28.000Z
@DanRather Or you don’t want to give money to a country that is well known for money laundering,1464265513094287365,2022-05-13T20:54:25.000Z
@DanRather AMERICA FIRST!,1450636224453128192,2022-05-13T20:52:46.000Z
@DanRather https://t.co/fgQgI5rtPr,1514370508992749573,2022-05-13T20:52:42.000Z
@DanRather https://t.co/7B39y6pckc,1524993659631968256,2022-05-13T20:52:35.000Z
@DanRather Further bankrupting ourselves makes zero sense.,277216209,2022-05-13T20:52:33.000Z
"@DanRather Or we don't want WW3.. We just ended Afghanistan, how bad does the Left Need a New War?",816718952705458176,2022-05-13T20:52:16.000Z
@DanRather https://t.co/c1koN3QtL7,1015013966647627777,2022-05-13T20:52:11.000Z
"@DanRather Fuck yeah, let's burn the towns down and abort as many babies as we can!!!!!!!!!!!!!!!  We're all about Freedom and Democracy!!!!!!!!!

I said it once and I'll say it again...@DanRather is a dumb dick",928048787263836161,2022-05-13T20:51:22.000Z
"@DanRather Korea, Vietnam, Somalia, Syria, Afghanistan, Iraq, Libya have all become synonymous of democracy since your intervention.",1519583902687535104,2022-05-13T20:51:18.000Z
@DanRather Why do you hate America.,1503103460983681034,2022-05-13T20:51:13.000Z
"@DanRather You demented old fool. Part of fake news for decades.
GFY!",1383784374215208970,2022-05-13T20:50:47.000Z
@DanRather no.,1445519549869088773,2022-05-13T20:50:24.000Z
@DanRather Well said!,876498475,2022-05-13T20:49:59.000Z
"@DanRather One more time
Solviet union ceded East Germany w the
Understanding that NATO would not push... East 13 countries later they pushed into Ukraine and the border of Russia..
It is impossible for you to understand that Russia is the good guy and the West are the bad guys",3494797032,2022-05-13T20:49:47.000Z
@DanRather Propaganda. Seriously.,1435467547864829958,2022-05-13T20:49:27.000Z
"@DanRather We need aid in the United States , Biden's authoritarian regime is destroying peoples lives. No aid for ANY Country until we fix out problems at home.",1519005928300888076,2022-05-13T20:48:58.000Z
@DanRather Or it may just be that we need help here more than there.,1399366675141730306,2022-05-13T20:48:37.000Z
"@DanRather No one is answering g the question of how we pay for it. AND I haven’t heard an opinion on the legality of this spending from our Senate Parliamentarian! Are you disrespecting the Senate Parliamentarian because she’s a WOMAN???
Helping Ukraine is just a pie in the sky dream.",1217439192285839366,2022-05-13T20:48:30.000Z
"@DanRather It may also mean, you look at things in the world using two different standards.  In Ukraine help is essential and Palestinians must be sanctioned and must live under embargo. What a hypocrite world it is!",2342290693,2022-05-13T20:48:26.000Z
@DanRather I wonder if this guy is a bot.,34396512,2022-05-13T20:48:19.000Z
"@DanRather Take your phony foreign aid to save muh democracy and shove it, Dan.",402187173,2022-05-13T20:48:01.000Z
@DanRather @mass_ave It’s the kind of thing that’ll get you 🤜🏼 in the face,35308458,2022-05-13T20:47:51.000Z
